open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
100.01,101.0183,98.9201,99.63,23811064.0,101.0183,98.9201,99.63,100.01,23811064.0,1.0,0.0,GOOGL,XNAS,2022-10-19
103.13,103.47,99.97,100.77,24060671.0,103.47,99.97,100.77,103.13,24060671.0,1.0,0.0,GOOGL,XNAS,2022-10-18
98.86,100.93,98.83,99.97,28419192.0,,,99.97,,,1.0,0.0,GOOGL,XNAS,2022-10-17
99.99,100.69,96.37,96.56,25410674.0,,,96.56,,,1.0,0.0,GOOGL,XNAS,2022-10-14
95.15,99.775,94.3836,99.06,34566897.0,,,99.06,,,1.0,0.0,GOOGL,XNAS,2022-10-13
97.3,98.75,96.735,97.56,21876362.0,,,97.56,,,1.0,0.0,GOOGL,XNAS,2022-10-12
97.43,99.245,96.31,97.18,26507103.0,,,97.18,,,1.0,0.0,GOOGL,XNAS,2022-10-11
99.0,99.095,97.01,97.86,18225094.0,,,97.86,,,1.0,0.0,GOOGL,XNAS,2022-10-10
99.85,100.53,98.295,98.68,27502765.0,,,98.68,,,1.0,0.0,GOOGL,XNAS,2022-10-07
100.68,102.9254,100.59,101.42,22323989.0,,,101.42,,,1.0,0.0,GOOGL,XNAS,2022-10-06
99.825,101.93,98.8,101.43,22176903.0,,,101.43,,,1.0,0.0,GOOGL,XNAS,2022-10-05
100.44,101.84,100.38,101.64,28844810.0,,,101.64,,,1.0,0.0,GOOGL,XNAS,2022-10-04
96.76,99.2872,96.521,98.64,27982031.0,,,98.64,,,1.0,0.0,GOOGL,XNAS,2022-10-03
97.05,98.9,95.56,95.65,32941493.0,,,95.65,,,1.0,0.0,GOOGL,XNAS,2022-09-30
98.64,98.64,95.96,97.42,31036344.0,,,97.42,,,1.0,0.0,GOOGL,XNAS,2022-09-29
97.65,100.7,97.11,100.05,32466323.0,,,100.05,,,1.0,0.0,GOOGL,XNAS,2022-09-28
