open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
123.35,124.3963,121.14,122.19,47698432.0,,,122.19,,,1.0,0.0,AMZN,XNAS,2022-09-20
122.16,124.71,121.8,124.66,47279727.0,,,124.66,,,1.0,0.0,AMZN,XNAS,2022-09-19
122.78,123.87,120.7,123.53,115612500.0,,,123.53,,,1.0,0.0,AMZN,XNAS,2022-09-16
127.38,130.37,125.495,126.28,52887196.0,,,126.28,,,1.0,0.0,AMZN,XNAS,2022-09-15
127.364,128.84,126.33,128.55,45316772.0,,,128.55,,,1.0,0.0,AMZN,XNAS,2022-09-14
131.01,131.4,126.27,126.82,72694008.0,,,126.82,,,1.0,0.0,AMZN,XNAS,2022-09-13
134.095,136.49,134.0,136.45,53826859.0,,,136.45,,,1.0,0.0,AMZN,XNAS,2022-09-12
130.91,133.69,130.76,133.27,49387600.0,,,133.27,,,1.0,0.0,AMZN,XNAS,2022-09-09
127.72,130.28,127.1,129.82,43988509.0,,,129.82,,,1.0,0.0,AMZN,XNAS,2022-09-08
126.12,129.82,125.4,129.48,47834487.0,,,129.48,,,1.0,0.0,AMZN,XNAS,2022-09-07
127.92,128.62,124.74,126.11,43888587.0,,,126.11,,,1.0,0.0,AMZN,XNAS,2022-09-06
129.5,131.38,126.39,127.51,57378500.0,,,127.51,,,1.0,0.0,AMZN,XNAS,2022-09-02
126.0,128.02,123.66,127.82,56636145.0,,,127.82,,,1.0,0.0,AMZN,XNAS,2022-09-01
129.45,130.59,126.74,126.77,53648702.0,,,126.77,,,1.0,0.0,AMZN,XNAS,2022-08-31
131.25,132.0745,126.85,128.73,49202990.0,,,128.73,,,1.0,0.0,AMZN,XNAS,2022-08-30
129.9,131.9499,128.77,129.79,48101638.0,,,129.79,,,1.0,0.0,AMZN,XNAS,2022-08-29
136.55,137.83,130.5,130.75,53253100.0,,,130.75,,,1.0,0.0,AMZN,XNAS,2022-08-26
135.26,137.42,134.28,137.28,37496283.0,,,137.28,,,1.0,0.0,AMZN,XNAS,2022-08-25
132.75,135.47,132.1,133.8,38626978.0,,,133.8,,,1.0,0.0,AMZN,XNAS,2022-08-24
133.41,134.99,132.95,133.62,36252103.0,,,133.62,,,1.0,0.0,AMZN,XNAS,2022-08-23
135.72,136.32,132.85,133.22,50461504.0,,,133.22,,,1.0,0.0,AMZN,XNAS,2022-08-22
140.47,141.11,137.91,138.23,47727300.0,,,138.23,,,1.0,0.0,AMZN,XNAS,2022-08-19
141.32,142.77,140.38,142.3,37458737.0,,,142.3,,,1.0,0.0,AMZN,XNAS,2022-08-18
142.69,143.38,140.78,142.1,48149778.0,,,142.1,,,1.0,0.0,AMZN,XNAS,2022-08-17
143.905,146.57,142.0,144.78,59102859.0,,,144.78,,,1.0,0.0,AMZN,XNAS,2022-08-16
142.8,143.76,141.49,143.18,39014583.0,,,143.18,,,1.0,0.0,AMZN,XNAS,2022-08-15
142.05,143.57,140.12,143.55,47582800.0,,,143.55,,,1.0,0.0,AMZN,XNAS,2022-08-12
143.86,144.49,139.76,140.64,44867336.0,,,140.64,,,1.0,0.0,AMZN,XNAS,2022-08-11
142.9,144.6,141.01,142.69,54773819.0,,,142.69,,,1.0,0.0,AMZN,XNAS,2022-08-10
138.052,138.9523,136.21,137.83,40434715.0,,,137.83,,,1.0,0.0,AMZN,XNAS,2022-08-09
142.05,144.23,138.29,139.41,52303475.0,,,139.41,,,1.0,0.0,AMZN,XNAS,2022-08-08
140.1,142.86,139.6,140.8,50650100.0,,,140.8,,,1.0,0.0,AMZN,XNAS,2022-08-05
140.58,143.56,139.55,142.57,70585020.0,,,142.57,,,1.0,0.0,AMZN,XNAS,2022-08-04
136.21,140.49,136.05,139.52,71827780.0,,,139.52,,,1.0,0.0,AMZN,XNAS,2022-08-03
134.72,137.44,134.09,134.16,61922429.0,,,134.16,,,1.0,0.0,AMZN,XNAS,2022-08-02
134.96,138.8339,133.51,135.39,76846908.0,,,135.39,,,1.0,0.0,AMZN,XNAS,2022-08-01
134.9,137.65,132.41,134.95,148715600.0,,,134.95,,,1.0,0.0,AMZN,XNAS,2022-07-29
121.57,122.835,118.08,122.28,82245543.0,,,122.28,,,1.0,0.0,AMZN,XNAS,2022-07-28
117.31,121.9,117.16,120.97,61480400.0,,,120.97,,,1.0,0.0,AMZN,XNAS,2022-07-27
115.79,118.15,114.53,114.81,66694900.0,,,114.81,,,1.0,0.0,AMZN,XNAS,2022-07-26
122.7,123.64,120.03,121.14,49890500.0,,,121.14,,,1.0,0.0,AMZN,XNAS,2022-07-25
125.01,125.5,121.35,122.42,51402700.0,,,122.42,,,1.0,0.0,AMZN,XNAS,2022-07-22
123.2,124.85,121.2628,124.63,60239892.0,,,124.63,,,1.0,0.0,AMZN,XNAS,2022-07-21
118.62,123.48,118.32,122.77,71177900.0,,,122.77,,,1.0,0.0,AMZN,XNAS,2022-07-20
115.7,118.95,114.03,118.21,60990043.0,,,118.21,,,1.0,0.0,AMZN,XNAS,2022-07-19
115.0,117.24,113.15,113.76,59020600.0,,,113.76,,,1.0,0.0,AMZN,XNAS,2022-07-18
112.5,115.59,111.59,113.55,83891100.0,,,113.55,,,1.0,0.0,AMZN,XNAS,2022-07-15
110.24,111.1704,107.58,110.63,49448872.0,,,110.63,,,1.0,0.0,AMZN,XNAS,2022-07-14
